tenure,signup_date,last_active_days,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,avg_monthly_usage,number_of_logins,complaints_count,customer_support_calls,late_payments,charges_per_month,tenure_group,engagement_score,Churn
14,2022-10-03,134,Male,0,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.48,1314.02,63.6,20,3,4,0,93.86,Regular,50.1,Yes
47,2020-01-25,16,Female,0,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),78.58,3696.81,78.6,23,4,4,1,78.66,Loyal,55.5,No
53,2019-07-17,123,Male,0,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.37,1452.01,59.2,18,2,2,1,27.4,Veteran,61.2,No
53,2019-07-11,360,Female,1,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,1060.37,115.4,18,3,3,0,20.01,Veteran,75.1,No
10,2023-02-08,266,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.11,221.48,68.2,10,1,3,0,22.15,New,50.4,Yes
42,2020-06-25,246,Female,0,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,105.92,4448.9,61.2,13,4,6,1,105.93,Loyal,47.1,Yes
5,2023-07-16,15,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,101.39,22.4,25,3,3,1,20.28,New,43.4,Yes
28,2021-08-16,207,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),78.64,2203.33,52.6,21,3,4,0,78.69,Loyal,47.7,Yes
0,2023-12-08,4,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.0,0.0,54.7,18,5,6,0,20.0,New,34.6,Yes
7,2023-05-23,240,Male,1,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,140.19,68.8,14,1,2,0,20.03,New,56.1,Yes
40,2020-08-09,52,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,86.04,3434.41,69.1,19,2,4,0,85.86,Loyal,63.7,No
61,2018-11-13,71,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),112.34,6844.62,92.6,17,3,6,0,112.21,Veteran,65.6,No
1,2023-11-09,10,Male,0,No,No,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,83.14,85.65,48.1,16,5,4,1,85.65,New,38.5,Yes
34,2021-02-04,337,Female,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.8,3325.2,75.6,22,3,5,4,97.8,Loyal,48.1,Yes
41,2020-07-19,114,Male,0,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),48.39,1984.61,100.1,23,1,1,1,48.41,Loyal,74.9,No
66,2018-06-19,109,Female,0,No,No,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),61.88,4083.15,70.2,20,1,5,1,61.87,Veteran,74.6,No
42,2020-06-08,243,Male,0,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.06,4031.38,44.8,21,3,4,0,95.99,Loyal,58.4,No
4,2023-08-09,29,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.7,91.14,41.8,10,3,3,1,22.78,New,35.9,No
5,2023-07-06,22,Female,0,No,No,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,73.3,360.2,95.1,20,2,3,0,72.04,New,59.9,No
41,2020-07-15,84,Male,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,78.74,3226.26,83.6,23,3,3,1,78.69,Loyal,64.1,No
8,2023-04-13,293,Female,1,No,No,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.66,560.29,44.5,12,3,6,0,70.04,New,37.9,No
66,2018-06-30,223,Female,0,Yes,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),77.19,5102.37,95.9,18,1,1,0,77.31,Veteran,79.7,No
65,2018-07-19,117,Female,0,No,Yes,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),45.83,2976.54,112.2,18,0,3,0,45.79,Veteran,86.0,No
68,2018-04-25,363,Female,0,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,51.76,3516.94,65.6,11,0,3,0,51.72,Veteran,70.3,No
11,2023-01-06,122,Male,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),84.95,930.49,67.0,15,4,5,0,84.59,New,40.3,Yes
48,2019-12-28,250,Male,0,No,No,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,61.92,2969.19,61.1,20,3,5,0,61.86,Loyal,60.2,Yes
43,2020-05-09,65,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),105.29,4525.74,75.0,21,4,5,0,105.25,Loyal,54.5,No
1,2023-11-06,29,Male,0,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,54.39,54.58,6.8,21,2,2,0,54.58,New,31.3,Yes
10,2023-02-16,77,Female,0,No,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),63.45,633.18,95.3,24,3,3,0,63.32,New,55.5,No
8,2023-04-12,157,Male,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,116.94,944.87,46.0,16,2,2,2,118.11,New,36.6,No
17,2022-07-15,218,Male,0,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),95.18,1612.04,60.9,25,3,3,1,94.83,Regular,49.2,Yes
68,2018-04-12,190,Male,0,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,98.31,6683.46,72.4,21,3,4,0,98.29,Veteran,69.0,No
59,2019-01-11,212,Male,0,No,No,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),81.79,4826.09,93.4,23,4,4,0,81.8,Veteran,66.9,No
11,2023-01-24,282,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.48,1039.29,58.1,21,4,4,0,94.48,New,40.5,Yes
31,2021-05-12,300,Female,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,92.28,2859.13,82.5,17,2,1,1,92.23,Loyal,61.5,No
7,2023-05-05,123,Female,0,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.87,593.61,65.8,14,4,6,1,84.8,New,35.9,Yes
10,2023-02-21,230,Female,0,No,No,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.35,913.89,66.8,14,7,7,1,91.39,New,27.7,Yes
2,2023-10-23,23,Female,1,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,83.66,164.08,67.2,17,4,4,0,82.04,New,48.5,No
41,2020-07-23,156,Male,0,No,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),81.11,3328.49,79.0,24,4,3,3,81.18,Loyal,48.7,No
42,2020-06-04,184,Female,0,No,No,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,55.75,2339.19,70.4,22,2,2,0,55.7,Loyal,67.4,No
58,2019-02-04,293,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.92,1675.28,74.4,24,0,2,1,28.88,Veteran,82.9,No
61,2018-11-21,247,Male,0,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.79,3217.87,45.9,10,1,0,1,52.75,Veteran,59.7,No
6,2023-06-04,6,Male,0,Yes,Yes,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,78.26,465.65,51.9,17,3,6,0,77.61,New,38.3,Yes
50,2019-10-09,23,Female,0,Yes,Yes,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,63.16,3159.43,89.6,17,2,4,1,63.19,Veteran,63.6,No
5,2023-07-20,11,Male,0,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.43,272.44,50.7,14,2,3,0,54.49,New,51.8,Yes
18,2022-06-08,194,Male,1,Yes,No,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),77.81,1393.64,47.8,23,0,0,2,77.42,Regular,58.2,No
30,2021-06-04,198,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,600.45,103.6,15,4,3,0,20.02,Loyal,57.1,No
1,2023-11-05,20,Male,0,Yes,Yes,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,72.93,77.69,63.4,14,1,3,1,77.69,New,42.6,No
6,2023-06-18,80,Male,1,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,106.28,641.35,60.8,17,4,5,1,106.89,New,40.0,Yes
10,2023-02-24,93,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.0,201.0,79.5,24,1,0,1,20.1,New,66.3,No
5,2023-07-27,19,Male,0,Yes,No,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),69.43,344.73,65.8,14,3,3,0,68.95,New,45.2,No
67,2018-05-08,285,Male,1,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),93.72,6284.41,63.3,18,2,4,1,93.8,Veteran,63.1,No
11,2023-01-10,360,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,1328.89,65.8,20,4,4,1,120.81,New,42.2,Yes
29,2021-07-11,339,Female,0,Yes,No,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,73.85,2145.26,80.9,19,1,2,0,73.97,Loyal,60.0,No
72,2017-12-30,126,Female,1,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,104.35,7512.25,101.4,20,2,2,3,104.34,Veteran,71.0,No
35,2021-01-02,64,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,109.91,3842.94,65.1,9,5,5,1,109.8,Loyal,44.5,Yes
21,2022-03-29,233,Male,0,No,No,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),72.72,1523.66,98.3,18,3,5,0,72.56,Regular,54.4,No
66,2018-06-14,68,Female,0,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,85.49,5644.67,74.1,18,4,3,0,85.53,Veteran,66.9,No
8,2023-04-04,160,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,93.44,755.44,75.8,14,3,2,3,94.43,New,42.4,Yes
7,2023-05-25,110,Male,0,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.87,805.5,51.7,12,3,5,1,115.07,New,40.2,No
32,2021-04-16,143,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.26,1479.92,65.8,20,1,5,0,46.25,Loyal,59.4,No
22,2022-02-05,323,Female,0,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.1,1586.33,74.9,20,2,3,0,72.11,Regular,57.1,No
55,2019-05-25,112,Female,0,No,No,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),54.42,3000.87,72.7,16,3,2,0,54.56,Veteran,72.6,No
1,2023-11-28,18,Male,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.51,93.41,54.9,14,4,6,1,93.41,New,31.6,Yes
39,2020-09-16,83,Male,0,No,No,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,82.71,3220.23,101.2,21,4,4,3,82.57,Loyal,58.1,No
47,2020-01-08,109,Female,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.29,3635.84,44.2,17,3,4,0,77.36,Loyal,53.3,No
70,2018-02-13,85,Male,0,Yes,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,58.76,4112.47,45.4,8,0,1,0,58.75,Veteran,69.1,No
5,2023-07-19,16,Female,0,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.84,291.9,82.7,22,1,0,2,58.38,New,60.1,Yes
9,2023-03-14,282,Male,1,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),109.23,989.11,63.3,21,5,5,0,109.9,New,33.1,Yes
66,2018-06-30,12,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,83.02,5479.41,77.1,14,3,7,0,83.02,Veteran,64.7,No
40,2020-08-21,118,Female,1,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,83.82,3350.85,112.8,21,4,4,0,83.77,Loyal,66.4,No
1,2023-11-05,0,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.18,20.51,69.7,15,1,1,0,20.51,New,56.0,No
3,2023-09-20,24,Female,1,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,83.65,248.66,5.0,16,3,4,0,82.89,New,37.7,No
54,2019-06-04,64,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.84,1125.47,88.6,26,2,3,0,20.84,Veteran,79.2,No
35,2021-01-14,77,Female,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.23,2637.38,44.6,20,1,3,0,75.35,Loyal,61.5,No
34,2021-02-02,169,Female,0,Yes,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),76.85,2609.66,47.8,13,2,2,0,76.75,Loyal,56.7,No
62,2018-10-13,77,Male,1,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,77.93,4825.51,85.1,23,1,2,0,77.83,Veteran,78.3,No
9,2023-03-21,159,Female,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.74,185.44,54.8,16,1,3,0,20.6,New,49.6,No
6,2023-06-05,214,Female,0,Yes,Yes,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.24,444.53,79.2,16,1,2,0,74.09,New,60.8,No
39,2020-09-22,170,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),67.64,2640.77,110.2,23,2,2,0,67.71,Loyal,77.8,No
62,2018-10-20,212,Male,0,Yes,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,78.15,4846.14,78.9,24,0,3,1,78.16,Veteran,75.3,No
10,2023-02-09,20,Female,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,90.41,901.96,65.3,13,4,9,0,90.2,New,40.6,No
45,2020-03-06,184,Female,0,Yes,Yes,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.83,984.35,54.1,14,1,2,1,21.87,Loyal,60.3,No
6,2023-06-27,20,Male,0,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,86.28,504.88,45.1,10,3,2,2,84.15,New,34.2,No
6,2023-06-03,253,Female,0,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),95.99,576.32,39.5,17,4,5,1,96.05,New,32.3,Yes
64,2018-08-19,191,Male,0,No,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),79.13,5059.91,79.6,19,2,1,1,79.06,Veteran,69.4,No
4,2023-08-22,0,Female,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,98.2,386.38,42.3,13,4,5,1,96.6,New,33.9,Yes
0,2023-12-28,29,Female,0,Yes,No,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.16,0.0,56.5,10,2,4,1,58.16,New,36.2,No
53,2019-08-01,73,Female,0,No,No,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),63.57,3362.86,75.5,21,2,5,0,63.45,Veteran,65.1,No
17,2022-07-16,247,Female,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),93.56,1586.08,75.8,15,3,3,0,93.3,Regular,53.8,Yes
20,2022-04-14,20,Female,0,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,105.98,2115.54,71.1,25,3,2,4,105.78,Regular,47.8,Yes
55,2019-05-30,176,Female,0,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.33,6120.66,102.8,16,2,2,2,111.28,Veteran,63.2,No
7,2023-05-05,98,Male,0,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),53.2,372.78,27.0,17,3,2,1,53.25,New,36.2,No
42,2020-06-15,129,Female,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),102.31,4301.0,62.7,22,4,4,2,102.4,Loyal,52.1,No
12,2022-12-30,157,Female,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,92.98,1113.35,24.9,9,2,5,2,92.78,New,31.0,Yes
4,2023-08-07,2,Male,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,113.49,466.45,49.2,11,3,6,4,116.61,New,25.9,Yes
45,2020-03-27,76,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.65,1018.65,62.3,15,1,0,0,22.64,Loyal,68.7,No
13,2022-11-11,45,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),68.73,890.61,127.4,15,3,4,0,68.51,Regular,67.9,No
61,2018-11-11,176,Female,0,No,No,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),59.87,3648.29,64.1,9,1,5,0,59.81,Veteran,59.1,No
65,2018-07-08,103,Male,0,No,No,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,87.18,5665.81,86.9,19,2,2,1,87.17,Veteran,73.4,No
59,2019-01-07,13,Female,0,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),82.34,4859.43,86.9,17,2,2,0,82.36,Veteran,75.8,No
13,2022-11-02,312,Male,0,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),84.98,1110.81,84.5,22,4,4,0,85.45,Regular,51.9,No
9,2023-03-31,174,Female,0,No,No,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.38,728.14,21.1,17,3,3,2,80.9,New,32.9,Yes
63,2018-09-21,32,Male,0,Yes,No,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),78.48,4941.34,49.8,15,1,2,1,78.43,Veteran,66.2,No
25,2021-11-20,128,Female,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,85.34,2139.46,88.8,21,3,3,2,85.58,Loyal,51.6,Yes
47,2020-01-20,43,Male,0,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.9,1406.61,70.9,19,0,4,0,29.93,Loyal,73.8,No
57,2019-03-25,350,Male,0,No,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,73.22,4178.16,85.0,23,3,3,0,73.3,Veteran,67.9,No
11,2023-01-24,176,Male,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.13,355.19,50.8,15,1,2,1,32.29,New,52.0,No
4,2023-08-04,3,Female,0,No,No,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,70.91,290.55,67.0,15,3,4,0,72.64,New,46.0,Yes
40,2020-08-05,124,Male,1,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.54,4341.2,85.2,14,4,3,1,108.53,Loyal,57.1,No
37,2020-11-10,347,Female,0,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,95.45,3529.81,94.7,21,6,8,2,95.4,Loyal,40.0,Yes
10,2023-02-14,340,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.54,243.21,40.5,7,3,5,0,24.32,New,32.8,Yes
36,2020-12-17,240,Female,0,Yes,No,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.98,2700.85,101.6,23,2,2,0,75.02,Loyal,77.7,No
54,2019-06-12,152,Male,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.02,4430.79,120.3,26,3,4,0,82.05,Veteran,78.3,No
16,2022-08-06,354,Male,0,No,No,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,50.03,801.71,86.7,21,3,3,0,50.11,Regular,63.6,No
9,2023-03-21,208,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.75,223.61,93.6,21,0,1,0,24.85,New,70.1,No
48,2019-12-15,69,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.33,4146.2,91.5,20,2,4,0,86.38,Loyal,71.6,No
54,2019-06-05,25,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.86,1720.09,67.5,15,4,7,0,31.85,Veteran,56.2,No
68,2018-04-05,194,Female,0,No,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,77.22,5250.08,71.9,24,3,4,1,77.21,Veteran,62.9,No
5,2023-07-26,8,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.99,249.78,76.9,25,2,3,3,49.96,New,47.4,Yes
63,2018-09-24,271,Male,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),87.0,5475.82,73.8,24,3,4,1,86.92,Veteran,66.1,No
52,2019-08-26,200,Female,1,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.0,1041.73,80.3,19,1,2,1,20.03,Veteran,69.0,No
46,2020-03-01,176,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,107.68,4959.56,32.6,13,5,5,2,107.82,Loyal,39.2,Yes
12,2022-12-11,102,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.76,774.76,73.7,19,1,4,0,64.56,New,51.2,Yes
0,2023-12-19,13,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.17,0.0,51.0,18,2,3,3,93.17,New,31.1,Yes
29,2021-08-01,73,Male,0,No,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,580.53,59.5,19,4,4,0,20.02,Loyal,52.4,Yes
11,2023-01-25,238,Female,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),89.14,974.12,55.8,18,2,4,0,88.56,New,48.4,Yes
11,2023-01-16,286,Female,0,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.78,1083.66,41.1,18,4,7,1,98.51,New,32.6,Yes
66,2018-06-06,354,Female,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.67,6310.08,76.9,24,2,7,0,95.61,Veteran,67.4,No
6,2023-06-13,247,Female,0,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.69,130.82,78.6,17,0,2,0,21.8,New,56.9,No
